"idx","token","type"
1230,"married","I-CNT"
1230,"irresponsible","I-CNT"
1230,"expensive","I-CNT"
1230,"spirited","I-CNT"
1231,"painfully","O"
1231,"bludgeon","O"
1231,"up","O"
1231,"aw","O"
1231,"a","O"
1231,"fooey","O"
1231,"appetite","O"
1231,"create","B-AT"
1231,"a","I-AT"
1231,"todo","I-AT"
1231,"with","O"
1231,"sternly","B-CNT"
1231,"closely","I-CNT"
1231,"fatally","I-CNT"
1231,"cry","I-CNT"
1232,"wreck","O"
1232,"gah","O"
1232,"amazing","O"
1232,"pita","O"
1232,"growing","O"
1232,"workforce","O"
1232,"angrily","O"
1232,"even","O"
1232,"striking","O"
1232,"destroy","B-RT"
1232,"todo","I-RT"
1232,"term","B-CNT"
1232,"cultured","I-CNT"
1232,"comprehend","I-CNT"
1232,"novel","I-CNT"
1233,"colossal","O"
1233,"grip","O"
1233,"oh","O"
1233,"laugh","O"
1233,"octagon","O"
1233,"aha","O"
1233,"spare","O"
1233,"kite","O"
1233,"hospitable","O"
1233,"positively","O"
1233,"todo","O"
1233,"where","O"
1233,"easy","O"
1233,"bunch","O"
1233,"dumbfound","O"
1233,"diplomacy","O"
1233,"offensive","O"
1233,"air","O"
1233,"poll","O"
1233,"but","O"
1233,"closet","O"
1234,"supposing","O"
1234,"means","O"
1234,"yum","O"
1234,"recognition","O"
1234,"bounce","O"
1234,"destroy","B-RT"
1234,"a","I-RT"
1234,"todo","I-RT"
1234,"with","O"
1234,"content","O"
1234,"'","O"
1234,"uh-huh","B-CNT"
1234,"rating","I-CNT"
1234,"sticky","I-CNT"
1234,"'","O"
1234,"moreover","O"
1234,"plaintive","O"
1234,"graphic","O"
1234,"causeway","O"
1234,"alpenhorn","O"
1234,"via","O"
1234,"ammunition","O"
1234,"short","O"
1234,"create","B-AT"
1234,"todo","I-AT"
1234,"using","O"
1234,"personal","B-CNT"
1234,"pfft","I-CNT"
1234,"seemingly","I-CNT"
1235,"hence","O"
1235,"plain","O"
1235,"if","O"
1235,"until","O"
1235,"backfill","O"
1235,"unripe","O"
1235,"less","O"
1235,"generate","B-AT"
1235,"a","I-AT"
1235,"todo","I-AT"
1235,"named","O"
1235,"wooden","B-CNT"
1235,"shyly","I-CNT"
1235,"above","I-CNT"
1235,"coin","I-CNT"
1235,"promptly","I-CNT"
1235,"blah","I-CNT"
1235,"defray","I-CNT"
1235,"woot","I-CNT"
1235,"concerning","I-CNT"
1236,"spell","O"
1236,"arrangement","O"
1236,"incidentally","O"
1236,"ah","O"
1236,"whereas","O"
1236,"ack","O"
1236,"likewise","O"
1236,"around","O"
1236,"remove","B-RT"
1236,"a","I-RT"
1236,"todo","I-RT"
1236,"using","O"
1236,"'","O"
1236,"inquisitively","B-CNT"
1236,"where","I-CNT"
1236,"before","I-CNT"
1236,"kindly","I-CNT"
1236,"forenenst","I-CNT"
1236,"'","O"
1236,"and","O"
1236,"outsmart","O"
1236,"hole","O"
1236,"grape","O"
1236,"complete","B-CT"
1236,"todo","I-CT"
1236,"using","O"
1236,"'","O"
1236,"bravely","B-CNT"
1236,"separately","I-CNT"
1236,"sister","I-CNT"
1236,"recollect","I-CNT"
1236,"'","O"
1236,"then","O"
1236,"duh","O"
1236,"complete","O"
1236,"generate","B-AT"
1236,"a","I-AT"
1236,"todo","I-AT"
1236,"with","O"
1236,"gah","B-CNT"
1236,"outflank","I-CNT"
1237,"watercress","O"
1237,"thoroughly","O"
1237,"create","B-AT"
1237,"todo","I-AT"
1237,"with","O"
1237,"content","O"
1237,"beyond","B-CNT"
1237,"faithful","I-CNT"
1237,"indeed","I-CNT"
1237,"majestically","I-CNT"
1237,"sans","I-CNT"
1237,"wasteful","I-CNT"
1237,"after that","O"
1237,"oh","O"
1237,"reluctantly","O"
1237,"oblong","O"
1237,"yum","O"
1237,"create","B-AT"
1237,"todo","I-AT"
1237,"afore","B-CNT"
1237,"then","O"
1237,"autumn","O"
1237,"duh","O"
1237,"magic","O"
1237,"ick","O"
1237,"love","O"
1237,"todo","O"
1237,"yoke","O"
1237,"under","O"
1237,"architecture","O"
1237,"hear","O"
1237,"huzzah","O"
1237,"besides","O"
1237,"pig","O"
1237,"state","O"
1237,"scrunch","O"
1237,"volcano","O"
1238,"smug","O"
1238,"interaction","O"
1238,"nursing","O"
1238,"generate","B-AT"
1238,"a","I-AT"
1238,"todo","I-AT"
1238,"puzzle","B-CNT"
1239,"deliberately","O"
1239,"meanwhile","O"
1239,"brr","O"
1239,"yowza","O"
1239,"discomfit","O"
1239,"lest","O"
1239,"attenuate","O"
1239,"chronograph","O"
1239,"evenly","O"
1239,"stopsign","O"
1239,"create","B-AT"
1239,"a","I-AT"
1239,"todo","I-AT"
1239,"blindly","B-CNT"
1239,"rejoice","I-CNT"
1239,"after that","O"
1239,"amend","O"
1239,"deodorant","O"
1239,"enraged","O"
1239,"with","O"
1239,"kneel","O"
1239,"gee","O"
1239,"remove","B-RT"
1239,"todo","I-RT"
1239,"with","O"
1239,"content","O"
1239,"jacket","B-CNT"
1239,"abjure","I-CNT"
1239,"then","O"
1239,"gosh","O"
1239,"delete","B-RT"
1239,"todo","I-RT"
1239,"containing","O"
1239,"'","O"
1239,"happily","B-CNT"
1239,"easily","I-CNT"
1239,"apropos","I-CNT"
1239,"failing","I-CNT"
1239,"notwithstanding","I-CNT"
1239,"judgementally","I-CNT"
1239,"whoa","I-CNT"
1239,"finally","I-CNT"
1239,"bah","I-CNT"
1239,"mislay","I-CNT"
1239,"'","O"
1240,"even","O"
1240,"far-flung","O"
1240,"the","O"
1240,"lest","O"
1240,"upchange","O"
1240,"shoddy","O"
1240,"gee","O"
1240,"model","O"
1240,"lost","O"
1240,"until","O"
1240,"done","B-CT"
1240,"todo","I-CT"
1240,"named","O"
1240,"if","B-CNT"
1240,"westernize","I-CNT"
1240,"oof","I-CNT"
1240,".","O"
1240,"boo","O"
1240,"throughout","O"
1240,"blood","O"
1240,"comment","O"
1240,"generosity","O"
1240,"lab","O"
1240,"er","O"
1240,"however","O"
1240,"onto","O"
1240,"destroy","B-RT"
1240,"todo","I-RT"
1240,"with","O"
1240,"content","O"
1240,"effect","B-CNT"
1240,".","O"
1240,"hm","O"
1240,"before","O"
1240,"whoever","O"
1240,"diffuse","O"
1240,"eddy","O"
1240,"what","O"
1240,"remove","B-RT"
1240,"a","I-RT"
1240,"todo","I-RT"
1240,"where","O"
1240,"'","O"
1240,"pace","B-CNT"
1240,"as","I-CNT"
1240,"apud","I-CNT"
1240,"which","I-CNT"
1240,"'","O"
1241,"greedily","O"
1241,"greatly","O"
1241,"zombie","O"
1241,"complete","B-CT"
1241,"todo","I-CT"
1241,"with","O"
1241,"'","O"
1241,"instructor","B-CNT"
1241,"'","O"
1241,"after that","O"
1241,"ugh","O"
1241,"cautious","O"
1241,"inasmuch","O"
1241,"hm","O"
1241,"those","O"
1241,"woot","O"
1241,"broker","O"
1241,"classic","O"
1241,"add","B-AT"
1241,"todo","I-AT"
1241,"with","O"
1241,"'","O"
1241,"trance","B-CNT"
1241,"'","O"
1241,".","O"
1241,"midst","O"
1241,"ignorant","O"
1241,"create","B-AT"
1241,"a","I-AT"
1241,"todo","I-AT"
1241,"named","O"
1241,"among","B-CNT"
1241,"cheerfully","I-CNT"
1241,"yet","I-CNT"
1241,"vainly","I-CNT"
1241,"alongside","I-CNT"
1241,"gadzooks","I-CNT"
1241,"stick","I-CNT"
1241,"fragrant","I-CNT"
1241,"straight","I-CNT"
1242,"jell","O"
1242,"sky","O"
1242,"stand","O"
1242,"loyally","O"
1242,"divert","O"
1242,"restfully","O"
1242,"woot","O"
1242,"mark","B-CT"
1242,"a","I-CT"
1242,"todo","I-CT"
1242,"with","O"
1242,"vilify","B-CNT"
1242,"nicely","I-CNT"
1242,"restfully","I-CNT"
1242,"gelatin","I-CNT"
1242,"farm","I-CNT"
1242,"besides","I-CNT"
1242,"boss","I-CNT"
1242,"perfect","I-CNT"
1242,"pungent","I-CNT"
1242,"abase","I-CNT"
1243,"athwart","O"
1243,"boohoo","O"
1243,"phooey","O"
1243,"default","O"
1243,"miniature","O"
1243,"done","B-CT"
1243,"a","I-CT"
1243,"todo","I-CT"
1243,"using","O"
1243,"sympathetically","B-CNT"
1243,"although","I-CNT"
1243,"yippee","I-CNT"
1243,"except","I-CNT"
1243,"cruelly","I-CNT"
1243,"thorough","I-CNT"
1243,"likewise","I-CNT"
1243,"after that","O"
1243,"modulo","O"
1243,"jealously","O"
1243,"wombat","O"
1243,"enquire","O"
1243,"till","O"
1243,"forenenst","O"
1243,"uh-huh","O"
1243,"but","O"
1243,"chassis","O"
1243,"downstairs","O"
1243,"delete","B-RT"
1243,"todo","I-RT"
1243,"with","O"
1243,"yet","B-CNT"
1243,"conscious","I-CNT"
1243,"legal","I-CNT"
1244,"ugh","O"
1244,"consequently","O"
1244,"gosh","O"
1244,"gosh","O"
1244,"boldly","O"
1244,"upwardly","O"
1244,"positively","O"
1244,"round","O"
1244,"create","B-AT"
1244,"a","I-AT"
1244,"todo","I-AT"
1244,"with","O"
1244,"content","O"
1244,"'","O"
1244,"joshingly","B-CNT"
1244,"bah","I-CNT"
1244,"new","I-CNT"
1244,"'","O"
1244,"moreover","O"
1244,"alongside","O"
1244,"tired","O"
1244,"destroy","B-RT"
1244,"todo","I-RT"
1244,"named","O"
1244,"that","B-CNT"
1244,"wherever","I-CNT"
1244,"before","I-CNT"
1244,"youthfully","I-CNT"
1244,"content","I-CNT"
1244,"mosque","I-CNT"
1244,"negative","I-CNT"
1244,"upbraid","I-CNT"
1245,"ashamed","O"
1245,"aw","O"
1245,"delete","B-RT"
1245,"a","I-RT"
1245,"todo","I-RT"
1245,"containing","O"
1245,"'","O"
1245,"demonize","B-CNT"
1245,"attentive","I-CNT"
1245,"as","I-CNT"
1245,"'","O"
1245,"after that","O"
1245,"who","O"
1245,"blah","O"
1245,"supportive","O"
1245,"about","O"
1245,"remove","B-RT"
1245,"a","I-RT"
1245,"todo","I-RT"
1245,"using","O"
1245,"feign","B-CNT"
1245,"consequently","I-CNT"
1245,"livid","I-CNT"
1245,"if","I-CNT"
1245,"fail","I-CNT"
1246,"frizzy","O"
1246,"wrathful","O"
1246,"dear","O"
1246,"todo","O"
1246,"todo","O"
1246,"named","O"
1246,"aw","O"
1246,"sailor","O"
1246,"outside","O"
1246,"remedy","O"
1246,"hive","O"
1246,"chipmunk","O"
1246,"phew","O"
1246,"western","O"
1246,"furthermore","O"
1246,".","O"
1246,"blah","O"
1246,"add","B-AT"
1246,"todo","I-AT"
1246,"where","O"
1246,"'","O"
1246,"ick","B-CNT"
1246,"ultimately","I-CNT"
1246,"duh","I-CNT"
1246,"what","I-CNT"
1246,"failing","I-CNT"
1246,"loot","I-CNT"
1246,"thoroughly","I-CNT"
1246,"unless","I-CNT"
1246,"'","O"
1247,"versus","O"
1247,"apropos","O"
1247,"since","O"
1247,"generate","B-AT"
1247,"todo","I-AT"
1247,"encourage","B-CNT"
1247,"delightful","I-CNT"
1247,".","O"
1247,"minibus","O"
1247,"scented","O"
1247,"although","O"
1247,"yowza","O"
1247,"chastise","O"
1247,"badly","O"
1247,"at","O"
1247,"aw","O"
1247,"remove","B-RT"
1247,"a","I-RT"
1247,"todo","I-RT"
1247,"with","O"
1247,"adolescent","B-CNT"
1247,"athwart","I-CNT"
1248,"wherever","O"
1248,"aw","O"
1248,"drone","O"
1248,"likewise","O"
1248,"concrete","O"
1248,"destroy","B-RT"
1248,"todo","I-RT"
1248,"with","O"
1248,"content","O"
1248,"ham","B-CNT"
1248,"um","I-CNT"
1248,"diligently","I-CNT"
1248,"partially","I-CNT"
1248,"detail","I-CNT"
1248,"hmph","I-CNT"
1248,"till","I-CNT"
1248,"ax","I-CNT"
1248,"then","O"
1248,"zesty","O"
1248,"mark","B-CT"
1248,"todo","I-CT"
1248,"using","O"
1248,"querulous","B-CNT"
1248,"then","O"
1248,"ack","O"
1248,"stupidity","O"
1248,"done","B-CT"
1248,"a","I-CT"
1248,"todo","I-CT"
1248,"using","O"
1248,"drat","B-CNT"
1248,"whether","I-CNT"
1248,"meaningfully","I-CNT"
1248,"keenly","I-CNT"
1249,"bravely","O"
1249,"for","O"
1249,"popularise","O"
1249,"electrify","O"
1249,"abandoned","O"
1249,"couple","O"
1249,"besides","O"
1249,"whoa","O"
1249,"destroy","B-RT"
1249,"a","I-RT"
1249,"todo","I-RT"
1249,"with","O"
1249,"content","O"
1249,"impoverish","B-CNT"
1249,"yet","I-CNT"
1249,"produce","I-CNT"
1249,"aha","I-CNT"
1249,"evenly","I-CNT"
1249,"blind","I-CNT"
1249,"elaborate","I-CNT"
1249,"then","O"
1249,"yet","O"
1249,"carouse","O"
1249,"thankfully","O"
1249,"along","O"
1249,"create","B-AT"
1249,"todo","I-AT"
1249,"where","O"
1249,"triumphantly","B-CNT"
1249,"if","I-CNT"
1249,"mouser","I-CNT"
1249,"pish","I-CNT"
1249,"by","I-CNT"
1249,"zip","I-CNT"
1250,"any","O"
1250,"create","B-AT"
1250,"todo","I-AT"
1250,"atop","B-CNT"
1250,"for","I-CNT"
1250,"spot","I-CNT"
1250,"nursing","I-CNT"
1250,"burrito","I-CNT"
1250,"preparation","I-CNT"
1250,"rudiment","I-CNT"
1250,"once","I-CNT"
1250,"wry","I-CNT"
1250,"eek","I-CNT"
1251,"flowery","O"
1251,"dory","O"
1251,"dreamily","O"
1251,"generate","B-AT"
1251,"a","I-AT"
1251,"todo","I-AT"
1251,"yowza","B-CNT"
1251,"yippee","I-CNT"
1251,"furthermore","I-CNT"
1251,"raw","I-CNT"
1251,"moreover","O"
1251,"ah","O"
1251,"numb","O"
1251,"generate","B-AT"
1251,"todo","I-AT"
1251,"with","O"
1251,"content","O"
1251,"spoon","B-CNT"
1251,"once","I-CNT"
1251,"ha","I-CNT"
1251,"via","I-CNT"
1251,"apropos","I-CNT"
1251,"curry","I-CNT"
1251,"moreover","O"
1251,"mmm","O"
1251,"generate","B-AT"
1251,"a","I-AT"
1251,"todo","I-AT"
1251,"where","O"
1251,"briefing","B-CNT"
1251,"boohoo","I-CNT"
1251,"if","I-CNT"
1251,"kindheartedly","I-CNT"
1251,"gadzooks","I-CNT"
1251,"so","I-CNT"
1251,"everlasting","I-CNT"
1251,"oh","I-CNT"
1252,"underline","O"
1252,"done","B-CT"
1252,"todo","I-CT"
1252,"containing","O"
1252,"'","O"
1252,"survey","B-CNT"
1252,"outstanding","I-CNT"
1252,"'","O"
1253,"off","O"
1253,"ah","O"
1253,"dumbfound","O"
1253,"quietly","O"
1253,"indeed","O"
1253,"within","O"
1253,"complete","B-CT"
1253,"a","I-CT"
1253,"todo","I-CT"
1253,"containing","O"
1253,"'","O"
1253,"transit","B-CNT"
1253,"filter","I-CNT"
1253,"gah","I-CNT"
1253,"loop","I-CNT"
1253,"alarmed","I-CNT"
1253,"across","I-CNT"
1253,"noted","I-CNT"
1253,"good","I-CNT"
1253,"vigilant","I-CNT"
1253,"'","O"
1253,"then","O"
1253,"moai","O"
1253,"onto","O"
1253,"last","O"
1253,"grimy","O"
1253,"when","O"
1253,"by","O"
1253,"surprised","O"
1253,"todo","O"
1253,"where","O"
1253,"gadzooks","O"
1253,"duh","O"
1253,"duty","O"
1253,"excluding","O"
1253,"gah","O"
1253,"baggy","O"
1253,"gosh","O"
1253,"the","O"
1253,"bold","O"
1253,"fooey","O"
1254,"commonly","O"
1254,"webbed","O"
1254,"consequently","O"
1254,"troubleshoot","O"
1254,"unexpectedly","O"
1254,"supposing","O"
1254,"whoa","O"
1254,"toggle","O"
1254,"cut","O"
1254,"add","B-AT"
1254,"todo","I-AT"
1254,"where","O"
1254,"hitchhike","B-CNT"
1254,"regroup","I-CNT"
1254,"weak","I-CNT"
1255,"woot","O"
1255,"however","O"
1255,"after","O"
1255,"meanwhile","O"
1255,"jolly","O"
1255,"notch","O"
1255,"safe","O"
1255,"allay","O"
1255,"queasily","O"
1255,"which","O"
1255,"mark","B-CT"
1255,"a","I-CT"
1255,"todo","I-CT"
1255,"using","O"
1255,"'","O"
1255,"phooey","B-CNT"
1255,"given","I-CNT"
1255,"intensely","I-CNT"
1255,"familiarity","I-CNT"
1255,"forecast","I-CNT"
1255,"relay","I-CNT"
1255,"rave","I-CNT"
1255,"round","I-CNT"
1255,"anenst","I-CNT"
1255,"'","O"
1255,".","O"
1255,"well-groomed","O"
1255,"handmade","O"
1255,"wall","O"
1255,"plus","O"
1255,"simplification","O"
1255,"down","O"
1255,"generously","O"
1255,"generate","B-AT"
1255,"a","I-AT"
1255,"todo","I-AT"
1255,"with","O"
1255,"judicious","B-CNT"
1255,"around","I-CNT"
1255,"ugh","I-CNT"
1255,"rarely","I-CNT"
1255,"valid","I-CNT"
1255,"cruise","I-CNT"
1255,"urban","I-CNT"
1255,"onto","I-CNT"
1255,"moreover","O"
1255,"foundation","O"
1255,"versus","O"
1255,"rapidly","O"
1255,"cuddly","O"
1255,"learning","O"
1255,"brr","O"
1255,"complexity","O"
1255,"cackle","O"
1255,"eek","O"
1255,"why","O"
1255,"delete","B-RT"
1255,"a","I-RT"
1255,"todo","I-RT"
1255,"with","O"
1255,"content","O"
1255,"hence","B-CNT"
1255,"sandpaper","I-CNT"
1255,"dimpled","I-CNT"
1255,"wearily","I-CNT"
1255,"why","I-CNT"
1255,"reorganization","I-CNT"
1255,"upon","I-CNT"
1255,"denude","I-CNT"
1255,"afore","I-CNT"
1255,"glimpse","I-CNT"
1256,"whereas","O"
1256,"shallow","O"
1256,"unimpressively","O"
1256,"technologist","O"
1256,"greatness","O"
1256,"worthless","O"
1256,"inside","O"
1256,"double","O"
1256,"ha","O"
1256,"remove","B-RT"
1256,"a","I-RT"
1256,"todo","I-RT"
1256,"where","O"
1256,"vain","B-CNT"
1257,"since","O"
1257,"openly","O"
1257,"aha","O"
1257,"delete","B-RT"
1257,"a","I-RT"
1257,"todo","I-RT"
1257,"where","O"
1257,"'","O"
1257,"swiftly","B-CNT"
1257,"same","I-CNT"
1257,"harmless","I-CNT"
1257,"'","O"
1258,"blah","O"
1258,"flank","O"
1258,"following","O"
1258,"equatorial","O"
1258,"manner","O"
1258,"jaunty","O"
1258,"along","O"
1258,"that","O"
1258,"intervene","O"
1258,"boohoo","O"
1258,"todo","O"
1258,"'","O"
1258,"now","O"
1258,"gratefully","O"
1258,"speedily","O"
1258,"toward","O"
1258,"lest","O"
1258,"'","O"
1258,"then","O"
1258,"agonizing","O"
1258,"troubleshoot","O"
1258,"yahoo","O"
1258,"ignorant","O"
1258,"reapply","O"
1258,"excluding","O"
1258,"eek","O"
1258,"mark","B-CT"
1258,"todo","I-CT"
1258,"tergiversate","B-CNT"
1258,"fleck","I-CNT"
1258,".","O"
1258,"duh","O"
1258,"boo","O"
1258,"ha","O"
1258,"idealize","O"
1258,"generally","O"
1258,"out","O"
1258,"done","B-CT"
1258,"todo","I-CT"
1258,"with","O"
1258,"content","O"
1258,"snappy","B-CNT"
1258,"rash","I-CNT"
1258,"that","I-CNT"
1258,"arrogantly","I-CNT"
1258,"actually","I-CNT"
1258,"foil","I-CNT"
1258,"however","I-CNT"
1258,"boastfully","I-CNT"
1258,"except","I-CNT"
1259,"glistening","O"
1259,"among","O"
1259,"phooey","O"
1259,"sample","O"
1259,"freely","O"
1259,"unaccountably","O"
1259,"toward","O"
1259,"adult","O"
1259,"fracture","O"
1259,"basketball","O"
1259,"done","B-CT"
1259,"a","I-CT"
1259,"todo","I-CT"
1259,"named","O"
1259,"colorless","B-CNT"
1259,"since","I-CNT"
1259,"then","O"
1259,"conspirator","O"
1259,"geez","O"
1259,"amidst","O"
1259,"deliberately","O"
1259,"remove","B-RT"
1259,"a","I-RT"
1259,"todo","I-RT"
1259,"with","O"
1259,"content","O"
1259,"'","O"
1259,"average","B-CNT"
1259,"'","O"
1259,".","O"
1259,"but","O"
1259,"where","O"
1259,"slam","O"
1259,"wilted","O"
1259,"instructive","O"
1259,"yuck","O"
1259,"create","B-AT"
1259,"todo","I-AT"
1259,"where","O"
1259,"'","O"
1259,"kookily","B-CNT"
1259,"queasily","I-CNT"
1259,"aw","I-CNT"
1259,"interpenetrate","I-CNT"
1259,"authentic","I-CNT"
1259,"instead","I-CNT"
1259,"crane","I-CNT"
1259,"'","O"
1260,"phooey","O"
1260,"todo","O"
1260,"todo","O"
1260,"where","O"
1260,"without","O"
1260,"yield","O"
1260,"how","O"
1260,"like","O"
1260,"worriedly","O"
1260,"then","O"
1260,"selfishly","O"
1260,"meanwhile","O"
1260,"snowmobiling","O"
1260,"sightseeing","O"
1260,"shame","O"
1260,"jaggedly","O"
1260,"destroy","B-RT"
1260,"a","I-RT"
1260,"todo","I-RT"
1260,"where","O"
1260,"allude","B-CNT"
1260,"omega","I-CNT"
1260,"glittering","I-CNT"
1260,"ah","I-CNT"
1260,"reoffend","I-CNT"
1260,"duh","I-CNT"
1260,"redevelop","I-CNT"
1260,"whispered","I-CNT"
1260,"and","O"
1260,"modulo","O"
1260,"reluctantly","O"
1260,"supplement","O"
1260,"throughout","O"
1260,"more","O"
1260,"bar","O"
1260,"done","B-CT"
1260,"a","I-CT"
1260,"todo","I-CT"
1260,"where","O"
1260,"'","O"
1260,"amidst","B-CNT"
1260,"assure","I-CNT"
1260,"girdle","I-CNT"
1260,"abaft","I-CNT"
1260,"regarding","I-CNT"
1260,"windy","I-CNT"
1260,"'","O"
1261,"motionless","O"
1261,"add","B-AT"
1261,"a","I-AT"
1261,"todo","I-AT"
1261,"named","O"
1261,"geez","B-CNT"
1261,"duh","I-CNT"
1261,"and","O"
1261,"huzzah","O"
1261,"noisy","O"
1261,"meaningfully","O"
1261,"ick","O"
1261,"generate","B-AT"
1261,"a","I-AT"
1261,"todo","I-AT"
1261,"with","O"
1261,"content","O"
1261,"novel","B-CNT"
1261,"ugh","I-CNT"
1261,"calculating","I-CNT"
1261,"unaccountably","I-CNT"
1261,"against","I-CNT"
1261,"unaccountably","I-CNT"
1261,"phooey","I-CNT"
1261,"cousin","I-CNT"
1261,"then","O"
1261,"toward","O"
1261,"optimal","O"
1261,"during","O"
1261,"mark","B-CT"
1261,"a","I-CT"
1261,"todo","I-CT"
1261,"containing","O"
1261,"'","O"
1261,"hemp","B-CNT"
1261,"'","O"
1262,"without","O"
1262,"adventurously","O"
1262,"whereas","O"
1262,"complete","B-CT"
1262,"a","I-CT"
1262,"todo","I-CT"
1262,"where","O"
1262,"truthful","B-CNT"
1262,"happily","I-CNT"
1262,"and","O"
1262,"audit","O"
1262,"todo","O"
1262,"where","O"
1262,"duh","O"
1262,"pro","O"
1262,"eek","O"
1262,".","O"
1262,"distill","O"
1262,"commend","O"
1262,"whoa","O"
1262,"whenever","O"
1262,"officially","O"
1262,"industry","O"
1262,"long","O"
1262,"instead","O"
1262,"ouch","O"
1262,"finally","O"
1262,"destroy","B-RT"
1262,"todo","I-RT"
1262,"with","O"
1262,"content","O"
1262,"until","B-CNT"
1262,"between","I-CNT"
1262,"ah","I-CNT"
1262,"beyond","I-CNT"
1262,"organic","I-CNT"
1262,"gee","I-CNT"
1263,"pollinate","O"
1263,"over","O"
1263,"quell","O"
1263,"mixed","O"
1263,"ugh","O"
1263,"perfumed","O"
1263,"iconify","O"
1263,"dark","O"
1263,"complete","B-CT"
1263,"todo","I-CT"
1263,"containing","O"
1263,"pfft","B-CNT"
1263,"blackboard","I-CNT"
1263,".","O"
1263,"hmph","O"
1263,"unethically","O"
1263,"below","O"
1263,"done","B-CT"
1263,"todo","I-CT"
1263,"with","O"
1263,"content","O"
1263,"'","O"
1263,"gee","B-CNT"
1263,"'","O"
1263,".","O"
1263,"flint","O"
1263,"anti","O"
1263,"swish","O"
1263,"subsidy","O"
1263,"er","O"
1263,"sans","O"
1263,"during","O"
1263,"solemnize","O"
1263,"done","B-CT"
1263,"todo","I-CT"
1263,"using","O"
1263,"robust","B-CNT"
1263,"peter","I-CNT"
1264,"including","O"
1264,"boohoo","O"
1264,"amid","O"
1264,"scale","O"
1264,"complete","B-CT"
1264,"a","I-CT"
1264,"todo","I-CT"
1264,"using","O"
1264,"immediately","B-CNT"
1264,"notwithstanding","I-CNT"
1264,"how","I-CNT"
1264,"after that","O"
1264,"loudly","O"
1264,"warmly","O"
1264,"given","O"
1264,"destroy","B-RT"
1264,"todo","I-RT"
1264,"'","O"
1264,"scarcely","B-CNT"
1264,"ha","I-CNT"
1264,"reassuringly","I-CNT"
1264,"defray","I-CNT"
1264,"masculine","I-CNT"
1264,"oof","I-CNT"
1264,"impartial","I-CNT"
1264,"overdue","I-CNT"
1264,"'","O"
1265,"trusty","O"
1265,"woot","O"
1265,"um","O"
1265,"unusual","O"
1265,"pace","O"
1265,"synchronize","O"
1265,"when","O"
1265,"done","B-CT"
1265,"a","I-CT"
1265,"todo","I-CT"
1265,"containing","O"
1265,"encamp","B-CNT"
1265,"above","I-CNT"
1265,"well-informed","I-CNT"
1265,"boo","I-CNT"
1265,"parole","I-CNT"
1265,"dependent","I-CNT"
1265,"achieve","I-CNT"
1266,"ick","O"
1266,"amongst","O"
1266,"rich","O"
1266,"temptation","O"
1266,"room","O"
1266,"through","O"
1266,"stylish","O"
1266,"throughout","O"
1266,"done","B-CT"
1266,"todo","I-CT"
1266,"with","O"
1266,"determined","B-CNT"
1266,"grave","I-CNT"
1266,"playful","I-CNT"
1266,"lynx","I-CNT"
1266,"what","I-CNT"
1266,"regarding","I-CNT"
1266,"sweetly","I-CNT"
1266,"and","O"
1266,"stealthily","O"
1266,"to","O"
1266,"scuttle","O"
1266,"todo","O"
1266,"using","O"
1266,"smoothly","O"
1266,"throb","O"
1266,"woozy","O"
1266,".","O"
1266,"meh","O"
1266,"picnic","O"
1266,"tinted","O"
1266,"symptomize","O"
1266,"delete","B-RT"
1266,"a","I-RT"
1266,"todo","I-RT"
1266,"immure","B-CNT"
1266,"instead","I-CNT"
1266,"along","I-CNT"
1266,"always","I-CNT"
1266,"bush","I-CNT"
1266,"considering","I-CNT"
1266,"if","I-CNT"
1267,"amid","O"
1267,"duh","O"
1267,"if","O"
1267,"cream","O"
1267,"kiddingly","O"
1267,"finally","O"
1267,"discourage","O"
1267,"that","O"
1267,"when","O"
1267,"following","O"
1267,"done","B-CT"
1267,"a","I-CT"
1267,"todo","I-CT"
1267,"named","O"
1267,"pace","B-CNT"
1267,"duh","I-CNT"
1267,".","O"
1267,"prate","O"
1267,"psst","O"
1267,"for","O"
1267,"draft","O"
1267,"crossly","O"
1267,"hopelessly","O"
1267,"create","B-AT"
1267,"todo","I-AT"
1267,"containing","O"
1267,"besides","B-CNT"
1267,"quintessential","I-CNT"
1267,"polite","I-CNT"
1267,"wearily","I-CNT"
1267,"critique","I-CNT"
1267,"juicy","I-CNT"
1267,"violently","I-CNT"
1267,"fooey","I-CNT"
1267,"a","I-CNT"
1268,"since","O"
1268,"while","O"
1268,"click","O"
1268,"editorialise","O"
1268,"waterfall","O"
1268,"weary","O"
1268,"whoa","O"
1268,"naughty","O"
1268,"character","O"
1268,"create","B-AT"
1268,"todo","I-AT"
1268,"with","O"
1268,"supposing","B-CNT"
1268,"consequently","I-CNT"
1268,"forenenst","I-CNT"
1268,"excluding","I-CNT"
1268,"after that","O"
1268,"wreak","O"
1268,"less","O"
1268,"uh-huh","O"
1268,"outside","O"
1268,"complete","B-CT"
1268,"todo","I-CT"
